TimeStamp;estação;região;Avg_precipitacao_total_hr;Max_temperatura_maxima;Min_temperatura_minima;Max_umidade_rel_max;Min_umidade_rel_min;seco;s;ne;n;sin
2013-02-13;Verão;SECO;0.168923962719661;32.38889;16.35;96.25;30;39004;11678;9049;3908;63639
2013-02-14;Verão;N;0.524525854053597;31.64167;21.53636;95;51.91667;41248;11985;9830;4026;67089
2013-02-14;Verão;N/A;0;35.2;25.2;75;38;41248;11985;9830;4026;67089
2013-02-14;Verão;NE;0.116893223908846;34.65;21.15;91.75;33.91667;41248;11985;9830;4026;67089
2013-02-14;Verão;S;0.478048940363806;27.99444;19.71428;95;65.44444;41248;11985;9830;4026;67089
2013-02-14;Verão;SECO;0.228009769547498;32.91;16.85;96.75;30.5;41248;11985;9830;4026;67089
2013-02-15;Verão;N;0.466333325346932;33.74166;22.48;95;45.08333;41748;11742;9768;4155;67414
2013-02-15;Verão;N/A;1.66666669150194e-02;32.9;24.6;85;45;41748;11742;9768;4155;67414
2013-02-15;Verão;NE;0.147325511100159;33.7;21.63158;92.5;33.91667;41748;11742;9768;4155;67414
2013-02-15;Verão;S;0.516938383729818;28.65;19.68095;95.42857;61.47222;41748;11742;9768;4155;67414
2013-02-15;Verão;SECO;9.63901138942068e-02;32.945;17.1;96.25;30;41748;11742;9768;4155;67414
2013-02-16;Verão;N;0.481952872655044;30.82778;21.95455;95.27778;59.5;38453;10481;9276;4047;62258
2013-02-16;Verão;N/A;8.33333345750968e-02;30.6;22.3;92;57;38453;10481;9276;4047;62258
2013-02-16;Verão;NE;7.89833116480925e-02;33.91667;21.72895;92.75;30.83333;38453;10481;9276;4047;62258
2013-02-16;Verão;S;0.117953594728735;30.67778;19.93333;95.57143;51.5;38453;10481;9276;4047;62258
2013-02-16;Verão;SECO;4.65766746007527e-02;33.78461;15.6;96.5;32;38453;10481;9276;4047;62258
2013-02-17;Verão;N;0.300810606863039;30.85;21.2;95;57;34777;9077;8507;3897;56258
2013-02-17;Verão;N/A;4.16666672875484e-02;34.4;24.2;82;43;34777;9077;8507;3897;56258
2013-02-17;Verão;NE;0.226223605680085;33.1;21.51842;91.33334;35.41667;34777;9077;8507;3897;56258
2013-02-17;Verão;S;0.368146494645367;31.625;20.24286;95;54.4;34777;9077;8507;3897;56258
2013-02-17;Verão;SECO;9.45438658061903e-02;35.00385;17.7;96.5;32.5;34777;9077;8507;3897;56258
2013-02-18;Verão;N;0.344643468642607;32.325;21.05455;95;47;41354;11661;9414;4186;66615
2013-02-18;Verão;N/A;0;34.5;24.5;84;42;41354;11661;9414;4186;66615
2013-02-18;Verão;NE;0.175589756205833;33.61666;21.27632;92.41666;43.18421;41354;11661;9414;4186;66615
2013-02-18;Verão;S;0.49240796146397;31.495;19.59143;93.05714;54.45;41354;11661;9414;4186;66615
2013-02-18;Verão;SECO;0.126892248966033;33.316;16;96.5;30;41354;11661;9414;4186;66615
2013-02-19;Verão;N;0.626551109381641;30.47222;22.33333;95;59.66667;41968;11892;9546;4099;67505
2013-02-19;Verão;N/A;8.33333345750968e-03;32.6;24.3;80;49;41968;11892;9546;4099;67505
2013-02-19;Verão;NE;9.27248637550899e-02;33.67333;21.53514;92.75;39.47368;41968;11892;9546;4099;67505
2013-02-19;Verão;S;0.270880733034573;30.095;19.63333;95.04762;55.14286;41968;11892;9546;4099;67505
2013-02-19;Verão;SECO;0.221815666531135;32.11111;17.1;96.25;40;41968;11892;9546;4099;67505
2013-02-20;Verão;N;0.275069273402914;33;21.78182;94.54546;46.08333;42185;12061;9600;4095;67940
2013-02-20;Verão;N/A;0;34.5;23.7;83;41;42185;12061;9600;4095;67940
2013-02-20;Verão;NE;4.14386057188191e-02;34.86666;21.27895;90.75;35.5;42185;12061;9600;4095;67940
2013-02-20;Verão;S;0.456899120899228;29.6;20.69048;94.21429;58.95238;42185;12061;9600;4095;67940
2013-02-20;Verão;SECO;0.127302232840642;32.24615;17.9;96.25;38;42185;12061;9600;4095;67940
2013-02-21;Verão;N;0.277603287474873;32.35;22.15;95;47.25;42258;11699;9612;4134;67703
2013-02-21;Verão;N/A;0;33.1;23.5;85;44;42258;11699;9612;4134;67703
2013-02-21;Verão;NE;7.52128361588499e-02;33.92727;21.88919;90.5;34.33333;42258;11699;9612;4134;67703
2013-02-21;Verão;S;0.507451114167149;28.69524;19.94762;94.07143;62.42857;42258;11699;9612;4134;67703
2013-02-21;Verão;SECO;0.229097922563475;31.92069;18.19423;97;37;42258;11699;9612;4134;67703
2013-02-22;Verão;N;0.219077575051536;34.19167;22.33333;96;40.33333;42010;11579;9717;4210;67516
2013-02-22;Verão;N/A;0.524999988575776;34;22.1;93;44;42010;11579;9717;4210;67516
2013-02-22;Verão;NE;4.03327503348313e-02;34.65;21.125;94;28.75;42010;11579;9717;4210;67516
2013-02-22;Verão;S;0.156715167996784;28.71905;17.71143;94.85714;54.05556;42010;11579;9717;4210;67516
2013-02-22;Verão;SECO;0.181732211290121;31.85517;17.2;96.5;26;42010;11579;9717;4210;67516
2013-02-23;Verão;N;0.28511337118689;33.15;23.275;95;49.75;37725;9953;9253;4165;61096
2013-02-23;Verão;N/A;0.558333324889342;31.6;21.9;93;55;37725;9953;9253;4165;61096
2013-02-23;Verão;NE;1.71960492346746e-02;36.42667;21.66923;88.6;28.53333;37725;9953;9253;4165;61096
2013-02-23;Verão;S;3.44593261381508e-02;28.38056;16.36667;91.71429;52.25;37725;9953;9253;4165;61096
2013-02-23;Verão;SECO;0.225481215759646;31.08846;18.55;96.75;28.5;37725;9953;9253;4165;61096
2013-02-24;Verão;N;0.361301588864687;31.40833;21.85833;95;57.58333;33950;8841;8466;3920;55177
2013-02-24;Verão;N/A;0.150000002856056;32.4;23.6;92;52;33950;8841;8466;3920;55177
2013-02-24;Verão;NE;2.39219788782066e-02;35.72;21.78889;93.5;33.66667;33950;8841;8466;3920;55177
2013-02-24;Verão;S;2.32760146350807e-02;30.06667;17.18571;93.21429;50.95238;33950;8841;8466;3920;55177
2013-02-24;Verão;SECO;0.268425815229421;32.275;18.2;96.25;43.59615;33950;8841;8466;3920;55177
2013-02-25;Verão;N;0.412468722408327;31.38235;21.17273;95;58.5;40939;11715;9568;4143;66365
2013-02-25;Verão;N/A;1.13333331793547;33.6;23.6;94;45;40939;11715;9568;4143;66365
2013-02-25;Verão;NE;5.99757908591224e-02;35.78;22.26486;91.5;30.66667;40939;11715;9568;4143;66365
2013-02-25;Verão;S;0.343463955860999;29.5;20.40571;92.86667;56.71429;40939;11715;9568;4143;66365
2013-02-25;Verão;SECO;0.376312199417346;32.85;16.7;97;43.77778;40939;11715;9568;4143;66365
2013-02-26;Verão;N;0.421556974303288;31.59167;22.39091;95;54.09091;42163;11511;9840;4196;67709
2013-02-26;Verão;N/A;1.66666669150194e-02;34.1;24.2;86;44;42163;11511;9840;4196;67709
2013-02-26;Verão;NE;1.28538586432114e-02;35.43333;21.9375;90.5;28.41667;42163;11511;9840;4196;67709
2013-02-26;Verão;S;0.362757941462203;26.74762;15.46111;95.47619;43.58333;42163;11511;9840;4196;67709
2013-02-26;Verão;SECO;0.330846111857682;33.4;17.85;96.5;41.78431;42163;11511;9840;4196;67709
2013-02-27;Verão;N;0.325021118453393;32.25;22.45455;94.5;57.2;41213;11270;10015;4209;66707
2013-02-27;Verão;N/A;0;34.8;24.9;82;43;41213;11270;10015;4209;66707
2013-02-27;Verão;NE;3.22705016539354e-02;35.49091;22.1875;90.5;26.33333;41213;11270;10015;4209;66707
2013-02-27;Verão;S;7.02436074950836e-03;29.08571;11.44571;95.25;37.44444;41213;11270;10015;4209;66707
2013-02-27;Verão;SECO;0.345885793445632;32.03333;17.7;96.25;41;41213;11270;10015;4209;66707
2013-02-28;Verão;N;0.259398690261878;32.04167;21.4;94.7;55.54546;40414;11430;9921;4259;66024
2013-02-28;Verão;N/A;0.150000004097819;33.4;23.3;93;38;40414;11430;9921;4259;66024
2013-02-28;Verão;NE;1.01514796018212e-02;35.69333;22.46571;89.5;26.66667;40414;11430;9921;4259;66024
2013-02-28;Verão;S;5.34600981045514e-02;30.05238;13.15278;91;41.27778;40414;11430;9921;4259;66024
2013-02-28;Verão;SECO;0.295466654838917;31.93462;17.75;96.75;45.5;40414;11430;9921;4259;66024
2014-02-01;Verão;N;0.251721292051176;30.69091;21.39091;94.5;52;39997;11517;9522;5077;66113
2014-02-01;Verão;N/A;0.108333334326744;32.4;23.6;89;49;39997;11517;9522;5077;66113
2014-02-01;Verão;NE;1.73324888843733e-02;33.40667;20.65;91.33334;35.72727;39997;11517;9522;5077;66113
2014-02-01;Verão;S;0.196294480624298;33.73;20.83235;90.17647;37.85;39997;11517;9522;5077;66113
2014-02-01;Verão;SECO;7.85941936046584e-02;35.23333;15.8;96.66666;25;39997;11517;9522;5077;66113
2014-02-02;Verão;N;0.327986892545596;31.38182;22.15;94.5;52.45454;36535;10347;8750;4736;60368
2014-02-02;Verão;N/A;0;33.9;24.5;79;34;36535;10347;8750;4736;60368
2014-02-02;Verão;NE;5.35007549527412e-02;34.20714;20.11944;97.25;36.64286;36535;10347;8750;4736;60368
2014-02-02;Verão;S;7.95515618907909e-02;33.56572;20.935;88.76471;36.05;36535;10347;8750;4736;60368
2014-02-02;Verão;SECO;0.126192673611998;34.37917;14.8;96.33334;28.52;36535;10347;8750;4736;60368
2014-02-03;Verão;N;0.305748995463364;32.53637;22.2;92.93333;46.18182;44127;13945;9801;5236;73109
2014-02-03;Verão;N/A;0;33.1;23.5;80;43;44127;13945;9801;5236;73109
2014-02-03;Verão;NE;0.163837137634497;33.96;20.50541;96.5;38.86486;44127;13945;9801;5236;73109
2014-02-03;Verão;S;4.07246608131876e-02;33.98824;21.38;85.5;37.55;44127;13945;9801;5236;73109
2014-02-03;Verão;SECO;0.15656915496802;34.53461;18.66731;96;25.61539;44127;13945;9801;5236;73109
2014-02-04;Verão;N;0.192950096633285;30.53333;22.38182;94;56.54546;44764;14314;9900;5337;74315
2014-02-04;Verão;N/A;0;35.5;22.5;83;28;44764;14314;9900;5337;74315
2014-02-04;Verão;NE;0.141281594556252;32.98667;20.77222;97.75;39.72727;44764;14314;9900;5337;74315
2014-02-04;Verão;S;7.53043641064626e-02;33.845;21.01;87.76471;35.4;44764;14314;9900;5337;74315
2014-02-04;Verão;SECO;0.230666670494247;34.86923;16.5;96;24.57692;44764;14314;9900;5337;74315
2014-02-05;Verão;N;0.396022685050654;32.41818;21.25455;94.5;47.45454;45123;14729;9946;5303;75101
2014-02-05;Verão;N/A;0;36;22.7;82;34;45123;14729;9946;5303;75101
2014-02-05;Verão;NE;3.73886875022436e-02;33.32857;20.9875;93.25;35.1;45123;14729;9946;5303;75101
2014-02-05;Verão;S;2.91693900103888e-02;35.20588;21.2;88.55;35.15;45123;14729;9946;5303;75101
2014-02-05;Verão;SECO;0.156864130635707;35.73846;16.55;96.33334;24.42308;45123;14729;9946;5303;75101
2014-02-06;Verão;N;0.327354097443943;30.325;22.1;94;60.63636;45169;14991;10029;5285;75474
2014-02-06;Verão;N/A;0;33.8;24.1;79;40;45169;14991;10029;5285;75474
2014-02-06;Verão;NE;0.191206020938504;34.05;20.7125;93;35;45169;14991;10029;5285;75474
2014-02-06;Verão;S;0.103993283778739;34.82286;21.185;85.35294;35.1;45169;14991;10029;5285;75474
2014-02-06;Verão;SECO;9.18516070581973e-02;36.4087;17.5;96.33334;26;45169;14991;10029;5285;75474
2014-02-07;Verão;N;0.408335961618771;31.09333;21.25455;94;53.90909;44898;14902;9980;5342;75122
2014-02-07;Verão;N/A;0;32.8;25.3;79;45;44898;14902;9980;5342;75122
2014-02-07;Verão;NE;0.120625313759471;33.88334;20.79091;96.33334;38.66667;44898;14902;9980;5342;75122
2014-02-07;Verão;S;6.37391080316674e-02;35.85429;21.415;87.05882;36.55;44898;14902;9980;5342;75122
2014-02-07;Verão;SECO;0.10558760932181;35.244;18.1;96.66666;23;44898;14902;9980;5342;75122
2014-02-08;Verão;N;0.202123603527434;30.6875;21.53636;95.5;60.875;40922;12612;9453;5141;68127
2014-02-08;Verão;N/A;0;33.7;24.3;85;42;40922;12612;9453;5141;68127
2014-02-08;Verão;NE;0.132910209077333;33.78333;21.08108;94.66666;41.26667;40922;12612;9453;5141;68127
2014-02-08;Verão;S;0.194774416922074;34.255;21.4;85.70588;36.75;40922;12612;9453;5141;68127
2014-02-08;Verão;SECO;6.5547449941126e-02;36.16957;18.24118;96.33334;26.07692;40922;12612;9453;5141;68127
2014-02-09;Verão;N;0.341198447494147;30.79474;21.21818;95.5;58.18182;36860;10685;8609;4918;61072
2014-02-09;Verão;N/A;0.333333341404796;33.2;23.5;93;45;36860;10685;8609;4918;61072
2014-02-09;Verão;NE;0.180825750202833;33.38334;20.90278;94.66666;44.16667;36860;10685;8609;4918;61072
2014-02-09;Verão;S;0.11660636362568;33.45143;20.21177;85.52941;37.7;36860;10685;8609;4918;61072
2014-02-09;Verão;SECO;0.119380495510995;34.7;15.65;96;24.61539;36860;10685;8609;4918;61072
2014-02-10;Verão;N;0.262866396332781;31.54545;21.31818;95;49.18182;44108;13935;9753;5274;73071
2014-02-10;Verão;N/A;0;33.8;24.3;80;41;44108;13935;9753;5274;73071
2014-02-10;Verão;NE;8.78143075630457e-02;34.04;20.84054;91;38.66667;44108;13935;9753;5274;73071
2014-02-10;Verão;S;0.109276506894579;34.47;19.93529;89.52941;31.9;44108;13935;9753;5274;73071
2014-02-10;Verão;SECO;0.173871303535998;34.876;17.75;96;25.88;44108;13935;9753;5274;73071
2014-02-11;Verão;N;0.409773137412655;31.22727;22.16364;95;52.72727;44821;14352;10093;5326;74592
2014-02-11;Verão;N/A;1.66666669150194e-02;33.3;23;90;44;44821;14352;10093;5326;74592
2014-02-11;Verão;NE;0.116036783991149;34.13334;21.41892;92.33334;41;44821;14352;10093;5326;74592
2014-02-11;Verão;S;6.31953530246392e-02;34.76176;20.21765;89.97059;36.2;44821;14352;10093;5326;74592
2014-02-11;Verão;SECO;9.39005505380919e-02;34.96522;19.136;96.66666;27.80769;44821;14352;10093;5326;74592
2014-02-12;Verão;N;0.388826147497942;29.68667;21.92727;95;65.13333;44229;14411;10059;5253;73952
2014-02-12;Verão;N/A;0;34.8;24.1;80;34;44229;14411;10059;5253;73952
2014-02-12;Verão;NE;7.28670588893389e-02;33.66667;20.91389;90.16666;37.63636;44229;14411;10059;5253;73952
2014-02-12;Verão;S;0.311401730442109;32.35556;20.52353;90.41177;39.72222;44229;14411;10059;5253;73952
2014-02-12;Verão;SECO;0.226040430147744;32.52857;17.25;96.33334;33.03773;44229;14411;10059;5253;73952
2014-02-13;Verão;N;0.540997222904116;30.25625;21.35455;94.5;60.36364;44309;13335;10263;5268;73175
2014-02-13;Verão;N/A;0;34;23.2;80;33;44309;13335;10263;5268;73175
2014-02-13;Verão;NE;8.37335488128398e-02;33.53333;20.48182;91.16666;33.27273;44309;13335;10263;5268;73175
2014-02-13;Verão;S;0.618171730673768;30.24;19.45;93.17647;50.4;44309;13335;10263;5268;73175
2014-02-13;Verão;SECO;0.334634972906982;33.11428;17.5;96.5;33.62264;44309;13335;10263;5268;73175
2014-02-14;Verão;N;0.544855563466748;29.97333;21.96364;94;65.2;43704;11899;10185;5265;71053
2014-02-14;Verão;N/A;0;34.8;23.5;75;31;43704;11899;10185;5265;71053
2014-02-14;Verão;NE;0.164661908883621;33.45;21.39429;92.66666;36.18182;43704;11899;10185;5265;71053
2014-02-14;Verão;S;0.884435622551892;27.14286;17.99714;95.35294;60.77143;43704;11899;10185;5265;71053
2014-02-14;Verão;SECO;0.274352944158212;33.0125;17.6;96.5;41;43704;11899;10185;5265;71053
2014-02-15;Verão;N;0.556006517726928;30.78667;21.65454;94.5;58.66667;38859;9769;9550;5045;63223
2014-02-15;Verão;N/A;0;34.4;23.8;76;34;38859;9769;9550;5045;63223
2014-02-15;Verão;NE;0.14587222548289;33.53333;21.52647;91.71429;42.72727;38859;9769;9550;5045;63223
2014-02-15;Verão;S;0.122607118857559;25.29143;16.30286;92.14286;50.11428;38859;9769;9550;5045;63223
2014-02-15;Verão;SECO;0.458077259972924;32.6125;18.3;96;43.625;38859;9769;9550;5045;63223
2014-02-16;Verão;N;0.830323191297551;30.41429;21.54545;96;62.92857;33670;8599;8773;4721;55763
2014-02-16;Verão;N/A;0;34.9;24.1;77;35;33670;8599;8773;4721;55763
2014-02-16;Verão;NE;0.240678083023037;32.76667;21.28572;97.66666;42.90909;33670;8599;8773;4721;55763
2014-02-16;Verão;S;2.51167140474233e-02;26.73143;16.27429;86.2;50.85714;33670;8599;8773;4721;55763
2014-02-16;Verão;SECO;0.322654253126044;32.3125;18.7;97;41.25;33670;8599;8773;4721;55763
2014-02-17;Verão;N;0.47691381967937;30.48571;21.44545;94.72727;61.92857;39861;11659;9890;5291;66701
2014-02-17;Verão;N/A;0;33.4;23.8;77;33;39861;11659;9890;5291;66701
2014-02-17;Verão;NE;0.274261838889894;32.35;21.23611;95.66666;39.75;39861;11659;9890;5291;66701
2014-02-17;Verão;S;6.99042964713751e-02;28.58095;16.75882;89.76471;51.74286;39861;11659;9890;5291;66701
2014-02-17;Verão;SECO;0.350496708087546;31.6875;17.9;96.5;45.75;39861;11659;9890;5291;66701
2014-02-18;Verão;N;0.436702428121741;29.93333;22;94.23077;64.33334;40126;12445;10150;5379;68101
2014-02-18;Verão;N/A;0;35.5;23.5;74;30;40126;12445;10150;5379;68101
2014-02-18;Verão;NE;0.125744044533349;33.16667;20.98;94.66666;34.25;40126;12445;10150;5379;68101
2014-02-18;Verão;S;4.57845735687038e-02;29.25714;17.61765;89.70588;49;40126;12445;10150;5379;68101
2014-02-18;Verão;SECO;0.520526852031859;31.96923;17.85;97;47.92308;40126;12445;10150;5379;68101
2014-02-19;Verão;N;0.451666100338722;32.18;21.75455;94.18182;56.46667;40045;12684;10147;5289;68165
2014-02-19;Verão;N/A;0;35.5;23.7;76;31;40045;12684;10147;5289;68165
2014-02-19;Verão;NE;0.262540466227316;32.91667;21.36572;94.21429;31;40045;12684;10147;5289;68165
2014-02-19;Verão;S;1.45152744177418e-02;29.82273;17.77647;89.76471;45.22727;40045;12684;10147;5289;68165
2014-02-19;Verão;SECO;0.315013075154275;31.78846;17.44762;97;40.2;40045;12684;10147;5289;68165
2014-02-20;Verão;N;0.850441251625307;30.71333;21.58182;95.5;63;40872;12560;10074;5321;68827
2014-02-20;Verão;N/A;0;35.6;23.7;75;31;40872;12560;10074;5321;68827
2014-02-20;Verão;NE;0.257732075391687;33.03333;21.49167;94.66666;43.63636;40872;12560;10074;5321;68827
2014-02-20;Verão;S;0.178186252053517;28.89545;17.38824;90.94118;52.81818;40872;12560;10074;5321;68827
2014-02-20;Verão;SECO;0.236999557407883;32.16;17.67826;96;33.65385;40872;12560;10074;5321;68827
2014-02-21;Verão;N;0.365250001987442;31.91333;21.99091;96;55;41676;12818;9911;5317;69722
2014-02-21;Verão;N/A;0;33.9;25.1;68;41;41676;12818;9911;5317;69722
2014-02-21;Verão;NE;6.8624970910605e-02;32.01667;21.62286;95.5;43.25;41676;12818;9911;5317;69722
2014-02-21;Verão;S;0.246855813169128;29.04118;19.98529;94.44118;60.79412;41676;12818;9911;5317;69722
2014-02-21;Verão;SECO;0.472505817079218;31;18.05;96.5;44.25926;41676;12818;9911;5317;69722
2014-02-22;Verão;N;0.626787797656531;31.64;21.99091;95;54.66667;38315;11055;9495;5053;63919
2014-02-22;Verão;N/A;0;35.6;24.5;78;39;38315;11055;9495;5053;63919
2014-02-22;Verão;NE;9.26702709160357e-02;32.46667;21.45588;96.33334;45.83333;38315;11055;9495;5053;63919
2014-02-22;Verão;S;0.356157281927557;28.69706;19.61176;93.67647;61.38235;38315;11055;9495;5053;63919
2014-02-22;Verão;SECO;0.286380247195484;31.15;17.25;96.5;44.2;38315;11055;9495;5053;63919
2014-02-23;Verão;N;0.189571527360628;32.4375;21.34546;94.5;50.45454;34514;9196;8789;4716;57216
2014-02-23;Verão;N/A;0;34.8;24.8;75;37;34514;9196;8789;4716;57216
2014-02-23;Verão;NE;5.3662543456691e-02;33.21667;21.56286;99;43.09091;34514;9196;8789;4716;57216
2014-02-23;Verão;S;0.606680605896852;27.33529;19.69697;94.72727;68.73529;34514;9196;8789;4716;57216
2014-02-23;Verão;SECO;0.374217976155342;31.55333;17.15;97;43.35185;34514;9196;8789;4716;57216
2014-02-24;Verão;N;0.143572366579125;32.6;22.05455;95.5;47.81818;41490;12076;9878;5221;68665
2014-02-24;Verão;N/A;0;34.7;24.5;77;40;41490;12076;9878;5221;68665
2014-02-24;Verão;NE;4.82064240107623e-02;33.87333;21.53823;96.33334;37;41490;12076;9878;5221;68665
2014-02-24;Verão;S;0.317930627918233;29.30294;19.18182;94.69697;56.35294;41490;12076;9878;5221;68665
2014-02-24;Verão;SECO;0.273861714536906;30.72;17.6;96;41;41490;12076;9878;5221;68665
2014-02-25;Verão;N;0.227141874508622;31.63125;21.09091;95;57.9375;42118;12556;10168;5267;70109
2014-02-25;Verão;N/A;0;33.6;24.5;84;44;42118;12556;10168;5267;70109
2014-02-25;Verão;NE;3.21410924467879e-02;33.43333;21;98;34.27273;42118;12556;10168;5267;70109
2014-02-25;Verão;S;0.239318159919801;28.95909;18.94706;94.35;57.27273;42118;12556;10168;5267;70109
2014-02-25;Verão;SECO;0.226821551186731;31.38;17.25;96.5;43.90566;42118;12556;10168;5267;70109
2014-02-26;Verão;N;0.243657308405576;32.075;21.67273;95;50.66667;43036;12461;10211;5367;71075
2014-02-26;Verão;N/A;0;34.2;25.1;77;41;43036;12461;10211;5367;71075
2014-02-26;Verão;NE;1.55573314841604e-02;33.55;20.99429;97.33334;37.45454;43036;12461;10211;5367;71075
2014-02-26;Verão;S;0.481464905534974;30.06818;18.96364;94.73529;54.36364;43036;12461;10211;5367;71075
2014-02-26;Verão;SECO;9.29766123483811e-02;32.71923;16.85;96.25;36.07692;43036;12461;10211;5367;71075
2014-02-27;Verão;N;0.284285892577221;31.62143;21.575;95;58.92857;43799;11688;10348;5405;71240
2014-02-27;Verão;N/A;0.250000008071462;33;23.3;92;44;43799;11688;10348;5405;71240
2014-02-27;Verão;NE;7.14100531719547e-02;33.11666;21.17576;98;36.63636;43799;11688;10348;5405;71240
2014-02-27;Verão;S;0.719761464499041;27.24545;15.99697;95.52941;66.36364;43799;11688;10348;5405;71240
2014-02-27;Verão;SECO;0.145036152772567;33.38;14.95;96.25;29.5;43799;11688;10348;5405;71240
2014-02-28;Verão;N;0.232662641660621;31.2;21.825;95;58.125;42339;11239;10162;5396;69135
2014-02-28;Verão;N/A;0;32.9;24.9;77;44;42339;11239;10162;5396;69135
2014-02-28;Verão;NE;3.64639390900265e-02;32.83333;21.4375;97.66666;40.11111;42339;11239;10162;5396;69135
2014-02-28;Verão;S;0.138898321298055;26.49545;14.4697;95.66666;53.70588;42339;11239;10162;5396;69135
2014-02-28;Verão;SECO;0.252055793598023;32.275;15.9;96.25;42.35185;42339;11239;10162;5396;69135
